,Mean Aligned,Mean,Median,Standard Deviation,Min,Max,25%,50%,75%
h36m_sub9_Directions 1_cam60457274,107.30165100097656,198.8243865966797,161.58453369140625,148.4772186279297,14.17976188659668,1145.410888671875,93.35216522216797,161.58453369140625,255.63717651367188
h36m_sub9_WalkDog 1_cam54138969,107.41462707519531,219.1504669189453,182.46505737304688,165.97598266601562,11.404634475708008,1190.069580078125,93.70858001708984,182.46505737304688,287.2730712890625
h36m_sub9_Waiting 1_cam55011271,107.51524353027344,191.1295623779297,162.49102783203125,132.83738708496094,10.676215171813965,716.0391845703125,84.47007751464844,162.49102783203125,264.3183898925781
h36m_sub9_WalkDog_cam55011271,107.66803741455078,203.64886474609375,166.4766845703125,153.1878662109375,6.463727951049805,916.1975708007812,91.41877746582031,166.4766845703125,263.89984130859375
h36m_sub9_Directions 1_cam58860488,107.70758056640625,289.5201721191406,244.03500366210938,175.01011657714844,23.989765167236328,1215.010009765625,170.5517578125,244.03500366210938,378.08734130859375
h36m_sub11_Photo_cam58860488,107.73646545410156,155.8509063720703,117.95816040039062,127.54708862304688,1.9956839084625244,862.6747436523438,69.07283782958984,117.95816040039062,202.22145080566406
h36m_sub11_Photo_cam60457274,108.09030151367188,163.7426300048828,123.53549194335938,129.8257598876953,4.400703430175781,909.3736572265625,69.96370697021484,123.53549194335938,219.63357543945312
h36m_sub11_Directions 1_cam58860488,108.28904724121094,205.92039489746094,120.10973358154297,223.53636169433594,15.526299476623535,1237.941162109375,72.06291198730469,120.10973358154297,251.8171844482422
h36m_sub11_WalkDog 1_cam55011271,108.55615234375,158.54612731933594,129.56234741210938,121.11284637451172,2.427971839904785,1004.4431762695312,65.6667709350586,129.56234741210938,221.43386840820312
h36m_sub9_Greeting_cam58860488,108.79989624023438,319.03009033203125,258.12469482421875,206.42213439941406,16.982341766357422,1263.907470703125,183.54232788085938,258.12469482421875,396.3145446777344
h36m_sub9_Smoking_cam55011271,108.83187866210938,209.9393310546875,155.73553466796875,181.78904724121094,8.087632179260254,1022.890869140625,74.89222717285156,155.73553466796875,270.61602783203125
h36m_sub9_Directions_cam58860488,109.12236022949219,304.0756530761719,252.098876953125,184.42987060546875,13.992502212524414,1256.6475830078125,180.57388305664062,252.098876953125,401.1710510253906
h36m_sub9_Smoking_cam54138969,109.1755142211914,288.7703857421875,243.15087890625,205.01902770996094,7.695854663848877,1206.2247314453125,125.19190216064453,243.15087890625,397.8717956542969
